"Year","Month","State","Primary Mode","Etiology","Serotype or Genotype","Etiology Status","Setting","Illnesses","Hospitalizations","Info On Hospitalizations","Deaths","Info On Deaths","Food Vehicle","Food Contaminated Ingredient","IFSAC Category","Water Exposure","Water Type","Animal Type"
"2004","8","North Carolina","Food","Salmonella enterica","Enteritidis","Confirmed","Private home/residence","7","0","0","0","0","turkey, unspecified",,"Turkey",,,
"2004","8","Montana","Water","Salmonella enterica","Typhimurium","Confirmed","Restaurant","70",,,"0",,,,,"Drinking water","Other",
"2004","8","Pennsylvania","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Other","2","0","2","0","2","eggs, over-easy",,"Eggs",,,
"2004","8","Hawaii","Food","Salmonella enterica","Schwarzengrund","Confirmed","Caterer","3","0","3","0","3",,,,,,
"2004","8","Pennsylvania","Food","Salmonella enterica","Enteritidis","Confirmed","Other;Private home/residence","16","1","15","1","15","potato salad;eggs, unspecified",,"Multiple",,,
"2004","8","Colorado","Food","Salmonella enterica","Infantis","Confirmed","Private home/residence;Other;Grocery store/bakery/deli/convenience store","8","0","8","0","8",,,,,,
"2004","8","North Carolina","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Other","6","1","6","0","6",,,,,,
"2004","8","North Carolina","Food","Salmonella enterica","Typhimurium","Confirmed","Child daycare/preschool","4","0","4","0","4",,,,,,
"2004","8","Vermont","Food","Salmonella enterica","Group D1","Confirmed","Restaurant: Other","2","1","2","0","2","chicken, curry","chicken","Chicken",,,
"2004","8","Florida","Food","Salmonella enterica","Group D1","Suspected","Restaurant: Other","2","2","2",,,"rice dishes, unspecified",,"Multiple",,,
"2004","8","Oregon","Food","Salmonella enterica","Heidelberg","Confirmed","Long-term care/nursing home/assisted living facility","15","1","1","1","1",,,,,,
"2004","8","Minnesota","Food","Salmonella enterica","Heidelberg","Confirmed","Private home/residence","5","1","5","0","5","egg baked/casserole","egg","Eggs",,,
"2004","8","Maryland","Food","Salmonella enterica","I 4,[5],12:i:-","Confirmed","Private home/residence","12","2","12","0","12","lasagna, beef",,"Multiple",,,
"2004","8","Multistate","Food","Salmonella enterica","Typhimurium","Confirmed","Private home/residence","34",,,,,"ground beef, unspecified",,"Beef",,,
"2004","9","Maryland","Food","Salmonella enterica","I 4,[5],12:i:-","Confirmed","Restaurant: Other","4","0","4","0","4","mozarella sticks, fried",,"Multiple",,,
"2004","9","Michigan","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Other","16","1","10","0","10","egg-containing food, other",,"Multiple",,,
"2004","9","Ohio","Food","Salmonella enterica","Hadar","Suspected","Grocery store/bakery/deli/convenience store","20","1","20","0","20","chicken, fried",,"Multiple",,,
"2004","9","Florida","Food","Salmonella enterica",,"Suspected","Restaurant: Other","2","1","2",,,"shell eggs, fried soft",,"Eggs",,,
"2004","9","Florida","Food","Salmonella enterica","Javiana","Confirmed","Restaurant: Other","24","5","24","0","24","green salad",,"Multiple",,,
"2004","9","Kansas","Food","Salmonella enterica","Typhimurium","Confirmed","Private home/residence;Other","10","0","10","0","10",,,,,,
"2004","9","Florida","Food","Salmonella enterica","unknown","Confirmed","Restaurant: Other","9",,,,,"bread, unspecified",,"Multiple",,,
"2004","9","Kansas","Food","Salmonella enterica","Newport","Confirmed","Restaurant: Other","2","0","2","0","2",,,,,,
"2004","9","Kansas","Food","Salmonella enterica","Infantis","Confirmed","Restaurant: Other","2","1","2","0","2",,,,,,
"2004","9","Maryland","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Other","2","0","2","0","2","refried beans, unspecified",,"Multiple",,,
"2004","9","Pennsylvania","Food","Salmonella enterica","Enteritidis","Confirmed","Caterer","32","3","24","0","24",,,,,,
"2004","9","North Carolina","Food","Salmonella enterica","Enteritidis","Confirmed","Private home/residence","30","14","30","0","30","rutabaga","pork","Pork",,,
"2004","9","California","Food","Salmonella enterica","Heidelberg","Confirmed","Other;Private home/residence","11","1","11","0","11","chicken, other",,"Chicken",,,
"2004","9","Oregon","Food","Salmonella enterica",,"Confirmed","Private home/residence","19","0","0","0","0","chicken, unspecified",,"Chicken",,,
"2004","9","Illinois","Food","Salmonella enterica","Saintpaul","Confirmed","Restaurant: Other","4","0","4","0","4",,,,,,
"2004","9","New York","Food","Salmonella enterica","Anatum","Confirmed","Festival/fair","108","0","108","0","108","roast beef, other","beef","Beef",,,
"2004","10","Ohio","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Other","3","1","2","0","2",,,,,,
"2004","10","Indiana","Food","Salmonella enterica","Enteritidis","Confirmed","Unknown","10","0",,"0",,,,,,,
"2004","10","California","Food","Salmonella enterica",,"Confirmed","Private home/residence;Restaurant: Other","25","2","25","0","25","chips, tortilla",,"Multiple",,,
"2004","10","Arizona","Food","Salmonella enterica","Montevideo","Confirmed","Caterer;Private home/residence","57","3","3","0","0",,,,,,
"2004","10","Pennsylvania","Food","Salmonella enterica","Typhimurium","Confirmed","Other;Restaurant: Other","37",,,"1","37",,,,,,
"2004","10","Hawaii","Food","Salmonella enterica","Montevideo","Confirmed","Restaurant: Other","48","2","48","0","48",,,,,,
"2004","10","Michigan","Food","Salmonella enterica","Typhimurium","Confirmed","Private home/residence","9","0","9","0","9","pork, other",,"Pork",,,
"2004","10","Ohio","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Other","3","1","3","0","3",,,,,,
"2004","10","Mississippi","Food","Salmonella enterica","Enteritidis","Confirmed","Unknown","20","12","19","0","19","egg-containing food, other",,"Multiple",,,
"2004","10","Georgia","Food","Salmonella enterica","Montevideo","Confirmed","Festival/fair;Private home/residence","10","0","10","0","10",,,,,,
"2004","10","Washington","Food","Salmonella enterica","Heidelberg","Suspected","Restaurant: Other","3","0","3","0","3",,,,,,
"2004","11","Minnesota","Food","Salmonella enterica","Newport","Confirmed","Restaurant: Other","49","8","49","0","49","turkey and gravy","turkey","Turkey",,,
"2004","11","Florida","Food","Salmonella enterica","unknown","Suspected","Restaurant: Other","3",,,,,"sandwich, chicken",,"Multiple",,,
"2004","11","Arkansas","Food","Salmonella enterica","Heidelberg","Confirmed","Private home/residence;Restaurant: Other","15","5","15","0","15","turkey, smoked","turkey","Turkey",,,
"2004","11","California","Food","Salmonella enterica",,"Suspected","Restaurant: Other","65","0","65","0","65","chicken, other",,"Chicken",,,
"2004","11","Ohio","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Other","7","2","7","0","7",,,,,,
"2004","11","California","Food","Salmonella enterica","Thompson","Confirmed","Restaurant: Other","100","0","27","0","27","chicken, other","chicken","Chicken",,,
"2004","11","Washington","Food","Salmonella enterica",,"Suspected","Private home/residence","5","0","2","0","2","turkey, baked",,"Turkey",,,
"2004","11","California","Food","Salmonella enterica","Typhimurium","Confirmed","Other;Private home/residence","23","8","23","0","23","turkey, unspecified","turkey","Turkey",,,
"2004","11","California","Food","Salmonella enterica","Typhimurium","Confirmed","Grocery store/bakery/deli/convenience store;Other","12","1","12","1","12","queso fresco, unpasteurized","milk","Dairy",,,
"2004","11","Illinois","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Other","5","2",,"0",,"eggs, other",,"Eggs",,,
"2004","11","Florida","Food","Salmonella enterica","unknown","Suspected","Caterer","26",,,,,"potato, unspecified",,"Root/Underground",,,
"2004","11","Florida","Food","Salmonella enterica","unknown","Suspected","Caterer","16",,,,,"potato, unspecified",,"Root/Underground",,,
"2004","11","Oregon","Food","Salmonella enterica","Typhimurium","Confirmed","Private home/residence","4","0","0","0","0",,,,,,
"2004","12","Florida","Food","Salmonella enterica","unknown","Suspected","Restaurant: Other","5",,,,,"ethnic style, buffet",,,,,
"2004","12","South Dakota","Food","Salmonella enterica","Montevideo","Confirmed","Private home/residence","16","0","16","0","16","turkey, smoked",,"Turkey",,,
"2004","12","Wisconsin","Food","Salmonella enterica","Typhimurium","Confirmed","Correctional/detention facility","21","2","21","0","21","chicken, baked",,"Chicken",,,
"2004","12","North Dakota","Food","Salmonella enterica","Newport","Confirmed","Other","2","0","2","0","2","turkey, smoked",,"Turkey",,,
"2004","12","Pennsylvania","Food","Salmonella enterica","Typhimurium","Confirmed","Restaurant: Other;Private home/residence","3","1","3",,,,,,,,
"2004","12","Connecticut","Food","Salmonella enterica","Newport","Confirmed","Private home/residence","6","2","5","0","5",,,,,,
"2005","1","Minnesota","Food","Salmonella enterica","Heidelberg","Confirmed","Private home/residence","4","1","4","0","4","chicken, other",,"Chicken",,,
"2005","1","Florida","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Other","7","1","6","0","6","french-toast, unspecified;eggs, unspecified","egg","Eggs",,,
"2005","2","Tennessee","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Other","34","9","29","0","34","ground beef, cheeseburger;chicken, other",,"Multiple",,,
"2005","2","Pennsylvania","Food","Salmonella enterica","Typhimurium","Confirmed","Other","8","3","6","0","7","carrots, unspecified",,"Root/Underground",,,
"2005","2","California","Food","Salmonella enterica","Typhimurium","Confirmed","Other","57","8","35","0","35","cake, unspecified",,"Multiple",,,
"2005","3","California","Food","Salmonella enterica","Heidelberg","Confirmed","Restaurant: Other","6","1","6","0","6","pudding, chocolate","egg","Eggs",,,
"2005","3","Virginia","Food","Salmonella enterica","Enteritidis","Confirmed","Correctional/detention facility","27","1","27","0","27","eggs, other","egg","Eggs",,,
"2005","3","Arkansas","Food","Salmonella enterica","Heidelberg","Confirmed","Private home/residence","7","4","7","0","7","chicken, baked;bread, cornbread dressing","chicken;bread","Multiple",,,
"2005","3","Pennsylvania","Food","Salmonella enterica","Chincol","Confirmed","Private home/residence","3","3","3","0","3","eggs, raw",,"Eggs",,,
"2005","4","Ohio","Food","Salmonella enterica","Enteritidis","Confirmed","Private home/residence","10","2","10","0","10","ice cream, homemade",,"Multiple",,,
"2005","4","California","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Other","15","2","15","0","15",,,,,,
"2005","4","Oregon","Food","Salmonella enterica","Paratyphi B","Confirmed","Restaurant: Other","10","0","10","0","10","lettuce-based salads unspecified",,"Multiple",,,
"2005","4","Illinois","Food","Salmonella enterica","Enteritidis","Confirmed","Office/indoor workplace","14","0","14","0","14",,,,,,
"2005","4","Nebraska","Food","Salmonella enterica","Uganda","Confirmed","Caterer;Other","61","2","61","0","61","pork, smoked",,"Pork",,,
"2005","4","South Carolina","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Other","35","15","29","0","29","macaroni and cheese",,"Multiple",,,
"2005","4","Florida","Food","Salmonella enterica","Group D1","Confirmed","Grocery store/bakery/deli/convenience store","11","1","11","0","11","pudding, bread",,"Multiple",,,
"2005","4","Georgia","Food","Salmonella enterica","Enteritidis","Confirmed","Other","38","2","38","0","38","shell eggs, scrambled hard","egg","Eggs",,,
"2005","4","Arkansas","Food","Salmonella enterica","Baildon","Confirmed","Restaurant: Other","95","10","95","0","95",,,,,,
"2005","4","Michigan","Food","Salmonella enterica","Enteritidis","Confirmed","Caterer","25","4","25","0","25","eclair, unspecified",,"Multiple",,,
"2005","4","Massachusetts","Food","Salmonella enterica","Typhimurium","Confirmed","Restaurant: Other","8","2","7","0","8",,,,,,
"2005","5","South Carolina","Food","Salmonella enterica","Enteritidis","Suspected","Religious facility","16",,,"0","13",,,,,,
"2005","5","Illinois","Food","Salmonella enterica","Enteritidis","Confirmed","School/college/university","5","0","5","0","5",,,,,,
"2005","5","Illinois","Food","Salmonella enterica","Typhimurium","Confirmed","Restaurant: Other","162",,,"0","162","sauces, unspecified;guacamole;fajita, unspecified",,"Multiple",,,
"2005","5","Illinois","Food","Salmonella enterica","Thompson","Confirmed","Unknown","4","0","4","0","4",,,,,,
"2005","5","Georgia","Food","Salmonella enterica","Agama","Confirmed","Private home/residence","3","0","3","0","3","beef, stew","beef","Beef",,,
"2005","5","South Carolina","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Other","304","56","304","1","304","turkey, baked",,"Turkey",,,
"2005","5","California","Food","Salmonella enterica","Newport","Confirmed","Religious facility","9","3","7","0","7","beef, raw",,"Beef",,,
"2005","5","Arkansas","Food","Salmonella enterica","Enteritidis","Confirmed","Restaurant: Other","8","0","8","0","8","chicken, grilled","chicken","Chicken",,,
"2005","5","North Carolina","Food","Salmonella enterica",,"Suspected","Restaurant: Other;Religious facility","6","0","6","0","6",,,,,,
"2005","5","California","Food","Salmonella enterica","Newport","Confirmed","Other","5","0","5","0","5","taco, unspecified",,"Multiple",,,
"2005","5","Pennsylvania","Food","Salmonella enterica","Grumpensis","Confirmed","Caterer","38",,"0","0","33",,,,,,
