State,Week Ending Date,Year,WeekOfYear,WeekIndex,Cases,Total ICU Patients Hospitalized with Influenza,Total Influenza Admissions,Total Pediatric Influenza Admissions,"Number of Adult Influenza Admissions, 18-49 years","Number of Adult Influenza Admissions, 50-64 years","Number of Adult Influenza Admissions, 65-74 years","Number of Adult Influenza Admissions, 75 plus years",Number of Inpatient Beds,Number of ICU Beds,Number of Inpatient Beds Occupied,Number of ICU Beds Occupied,Percent Inpatient Beds Occupied,Percent Inpatient Beds Occupied by Influenza Patients,Percent ICU Beds Occupied,Percent ICU Beds Occupied by Influenza Patients,Vax_Coverage_Pct,Outbreak,Cases_lag_1w,Cases_lag_2w,Cases_lag_4w,Cases_lag_8w,Percent Inpatient Beds Occupied by Influenza Patients_lag_1w,Percent Inpatient Beds Occupied by Influenza Patients_lag_2w,Percent Inpatient Beds Occupied by Influenza Patients_lag_4w,Percent Inpatient Beds Occupied by Influenza Patients_lag_8w
GA,2022-08-13,2022,32,105,23.0,33.0,19.0,0.0,2.5,2.0,3.5,2.0,29612.0,4590.0,24915.0,3548.0,0.84,0.0,0.77,0.01,31.16978021978022,0,22.0,21.0,29.0,35.0,0.0,0.0,0.0,0.0
GA,2022-08-20,2022,33,106,18.0,33.0,13.0,0.0,2.5,2.0,3.5,2.0,29493.0,4577.0,24974.0,3584.0,0.85,0.0,0.78,0.01,31.16978021978022,0,23.0,22.0,27.0,30.0,0.0,0.0,0.0,0.0
GA,2022-08-27,2022,34,107,28.0,35.0,26.0,0.0,2.5,2.0,3.5,2.0,30074.0,4661.0,25424.0,3675.0,0.85,0.0,0.79,0.01,31.16978021978022,0,18.0,23.0,21.0,33.0,0.0,0.0,0.0,0.0
GA,2022-09-03,2022,35,108,26.0,34.0,20.0,0.0,2.5,2.0,3.5,2.0,29673.0,4570.0,25112.0,3646.0,0.85,0.0,0.8,0.01,31.16978021978022,0,28.0,18.0,22.0,29.0,0.0,0.0,0.0,0.0
GA,2022-09-10,2022,36,109,27.0,34.0,43.0,0.0,2.5,2.0,3.5,2.0,29282.0,4519.0,24582.0,3526.0,0.84,0.0,0.78,0.01,31.16978021978022,0,26.0,28.0,23.0,29.0,0.0,0.0,0.0,0.0
GA,2022-09-17,2022,37,110,40.0,37.0,46.0,0.0,2.5,2.0,3.5,2.0,29286.0,4544.0,24852.0,3652.0,0.85,0.0,0.8,0.01,31.16978021978022,0,27.0,26.0,18.0,27.0,0.0,0.0,0.0,0.0
GA,2022-09-24,2022,38,111,58.0,36.0,55.0,0.0,2.5,2.0,3.5,2.0,29297.0,4539.0,24522.0,3585.0,0.84,0.0,0.79,0.01,31.16978021978022,0,40.0,27.0,28.0,21.0,0.0,0.0,0.0,0.0
GA,2022-10-01,2022,39,112,71.0,35.0,77.0,0.0,2.5,2.0,3.5,2.0,29127.0,4534.0,24039.0,3567.0,0.83,0.0,0.79,0.01,31.16978021978022,0,58.0,40.0,26.0,22.0,0.0,0.0,0.0,0.0
GA,2022-10-08,2022,40,113,100.0,41.0,109.0,0.0,2.5,2.0,3.5,2.0,29236.0,4544.0,24271.0,3596.0,0.83,0.0,0.79,0.01,31.16978021978022,0,71.0,58.0,27.0,23.0,0.0,0.0,0.0,0.0
GA,2022-10-15,2022,41,114,141.0,49.0,144.0,0.0,2.5,2.0,3.5,2.0,29256.0,4498.0,24587.0,3584.0,0.84,0.0,0.8,0.01,31.16978021978022,1,100.0,71.0,40.0,18.0,0.0,0.0,0.0,0.0
GA,2022-10-22,2022,42,115,149.0,56.0,137.0,0.0,2.5,2.0,3.5,2.0,29113.0,4437.0,24531.0,3530.0,0.84,0.01,0.8,0.01,31.16978021978022,1,141.0,100.0,58.0,28.0,0.0,0.0,0.0,0.0
GA,2022-10-29,2022,43,116,168.0,58.0,216.0,0.0,2.5,2.0,3.5,2.0,28898.0,4405.0,24703.0,3553.0,0.85,0.01,0.81,0.01,31.16978021978022,1,149.0,141.0,71.0,26.0,0.01,0.0,0.0,0.0
GA,2022-11-05,2022,44,117,205.0,60.0,250.0,0.0,2.5,2.0,3.5,2.0,29052.0,4418.0,24489.0,3692.0,0.84,0.01,0.84,0.01,31.16978021978022,1,168.0,149.0,100.0,27.0,0.01,0.01,0.0,0.0
GA,2022-11-12,2022,45,118,259.0,63.0,263.0,0.0,2.5,2.0,3.5,2.0,29305.0,4361.0,24784.0,3571.0,0.85,0.01,0.82,0.01,31.16978021978022,1,205.0,168.0,141.0,40.0,0.01,0.01,0.0,0.0
GA,2022-11-19,2022,46,119,208.0,63.0,236.0,0.0,2.5,2.0,3.5,2.0,29128.0,4292.0,24143.0,3420.0,0.83,0.01,0.8,0.01,31.16978021978022,1,259.0,205.0,149.0,58.0,0.01,0.01,0.01,0.0
GA,2022-11-26,2022,47,120,217.0,80.0,258.0,0.0,2.5,2.0,3.5,2.0,28528.0,4174.0,23200.0,3222.0,0.81,0.01,0.77,0.02,31.16978021978022,1,208.0,259.0,168.0,71.0,0.01,0.01,0.01,0.0
GA,2022-12-03,2022,48,121,292.0,92.0,342.0,0.0,2.5,2.0,3.5,2.0,29413.0,4349.0,25038.0,3560.0,0.85,0.01,0.82,0.02,31.16978021978022,1,217.0,208.0,205.0,100.0,0.01,0.01,0.01,0.0
GA,2022-12-10,2022,49,122,268.0,85.0,209.0,0.0,2.5,2.0,3.5,2.0,28956.0,4289.0,24992.0,3546.0,0.86,0.01,0.83,0.02,31.16978021978022,1,292.0,217.0,259.0,141.0,0.01,0.01,0.01,0.0
GA,2022-12-17,2022,50,123,258.0,95.0,179.0,0.0,2.5,2.0,3.5,2.0,28289.0,4215.0,23671.0,3484.0,0.84,0.01,0.83,0.02,31.16978021978022,1,268.0,292.0,208.0,149.0,0.01,0.01,0.01,0.01
GA,2022-12-24,2022,51,124,217.0,80.0,158.0,0.0,2.5,2.0,3.5,2.0,22389.0,3377.0,18079.0,2701.0,0.81,0.01,0.8,0.02,31.16978021978022,1,258.0,268.0,217.0,168.0,0.01,0.01,0.01,0.01
GA,2022-12-31,2022,52,125,217.0,89.0,184.0,0.0,2.5,2.0,3.5,2.0,20251.0,3074.0,15303.0,2414.0,0.76,0.01,0.79,0.03,31.16978021978022,1,217.0,258.0,292.0,205.0,0.01,0.01,0.01,0.01
HI,2020-10-03,2020,40,8,2.0,0.0,2.0,0.0,0.5,1.0,0.0,1.0,1786.0,459.0,1786.0,306.0,1.57,0.0,0.67,0.0,39.104830917874395,0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
HI,2020-10-10,2020,41,9,2.0,0.0,2.0,0.0,0.5,1.0,0.0,1.0,1771.0,498.0,1771.0,308.0,1.63,0.0,0.62,0.0,39.104830917874395,0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
HI,2020-10-17,2020,42,10,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1991.0,497.0,1991.0,299.0,1.47,0.0,0.6,0.0,39.104830917874395,0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
HI,2020-10-24,2020,43,11,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2130.0,304.0,1533.0,203.0,0.72,0.0,0.67,0.0,39.104830917874395,0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
HI,2020-10-31,2020,44,12,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2412.0,336.0,1663.0,225.0,0.69,0.0,0.67,0.0,39.104830917874395,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HI,2020-11-07,2020,45,13,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2457.0,349.0,1682.0,239.0,0.68,0.0,0.68,0.0,39.104830917874395,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HI,2020-11-14,2020,46,14,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2474.0,353.0,1710.0,224.0,0.69,0.0,0.63,0.0,39.104830917874395,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
HI,2020-11-21,2020,47,15,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2482.0,337.0,1691.0,211.0,0.68,0.0,0.63,0.0,39.104830917874395,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
HI,2020-11-28,2020,48,16,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,2511.0,325.0,1659.0,199.0,0.66,0.0,0.61,0.0,39.104830917874395,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
HI,2020-12-05,2020,49,17,1.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2505.0,328.0,1714.0,213.0,0.68,0.0,0.65,0.0,39.104830917874395,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
HI,2020-12-12,2020,50,18,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2481.0,339.0,1710.0,224.0,0.69,0.0,0.66,0.0,39.104830917874395,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2020-12-19,2020,51,19,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2476.0,334.0,1708.0,220.0,0.69,0.0,0.66,0.0,39.104830917874395,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2020-12-26,2020,52,20,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2472.0,325.0,1628.0,201.0,0.66,0.0,0.62,0.0,39.104830917874395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-01-02,2021,53,21,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2477.0,337.0,1667.0,220.0,0.67,0.0,0.65,0.0,36.13924731182796,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,2021-01-09,2021,1,22,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2479.0,328.0,1749.0,213.0,0.71,0.0,0.65,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-01-16,2021,2,23,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2474.0,330.0,1757.0,219.0,0.71,0.0,0.66,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-01-23,2021,3,24,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2479.0,324.0,1747.0,213.0,0.7,0.0,0.66,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-01-30,2021,4,25,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2481.0,329.0,1730.0,218.0,0.7,0.0,0.66,0.0,36.13924731182796,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
HI,2021-02-06,2021,5,26,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2486.0,324.0,1706.0,203.0,0.69,0.0,0.63,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-02-13,2021,6,27,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2483.0,327.0,1756.0,211.0,0.71,0.0,0.65,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-02-20,2021,7,28,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2489.0,326.0,1773.0,218.0,0.71,0.0,0.67,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-02-27,2021,8,29,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2479.0,328.0,1726.0,218.0,0.7,0.0,0.66,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-03-06,2021,9,30,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2477.0,333.0,1658.0,222.0,0.67,0.0,0.67,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-03-13,2021,10,31,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2476.0,331.0,1696.0,227.0,0.68,0.0,0.69,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-03-20,2021,11,32,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2473.0,330.0,1750.0,238.0,0.71,0.0,0.72,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-03-27,2021,12,33,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2477.0,332.0,1725.0,220.0,0.7,0.0,0.66,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-04-03,2021,13,34,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2469.0,330.0,1753.0,220.0,0.71,0.0,0.67,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-04-10,2021,14,35,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2484.0,322.0,1726.0,204.0,0.69,0.0,0.63,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-04-17,2021,15,36,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2490.0,327.0,1778.0,226.0,0.71,0.0,0.69,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-04-24,2021,16,37,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2486.0,329.0,1771.0,233.0,0.71,0.0,0.71,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-05-01,2021,17,38,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2487.0,332.0,1765.0,230.0,0.71,0.0,0.69,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-05-08,2021,18,39,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2478.0,324.0,1729.0,207.0,0.7,0.0,0.64,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-05-15,2021,19,40,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2476.0,318.0,1737.0,209.0,0.7,0.0,0.66,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-05-22,2021,20,41,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2485.0,323.0,1753.0,224.0,0.71,0.0,0.69,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-05-29,2021,21,42,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2475.0,328.0,1748.0,209.0,0.71,0.0,0.64,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-06-05,2021,22,43,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2473.0,332.0,1751.0,209.0,0.71,0.0,0.63,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-06-12,2021,23,44,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2483.0,424.0,1734.0,215.0,0.7,0.0,0.51,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-06-19,2021,24,45,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2478.0,491.0,1749.0,213.0,0.71,0.0,0.43,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-06-26,2021,25,46,1.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2476.0,491.0,1720.0,200.0,0.69,0.0,0.41,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-07-03,2021,26,47,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2472.0,487.0,1713.0,209.0,0.69,0.0,0.43,0.0,36.13924731182796,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-07-10,2021,27,48,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,2471.0,485.0,1714.0,214.0,0.69,0.0,0.44,0.0,36.13924731182796,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-07-17,2021,28,49,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,2470.0,486.0,1727.0,225.0,0.7,0.0,0.46,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-07-24,2021,29,50,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2472.0,487.0,1772.0,225.0,0.72,0.0,0.46,0.0,36.13924731182796,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,2021-07-31,2021,30,51,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2470.0,496.0,1778.0,221.0,0.72,0.0,0.45,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-08-07,2021,31,52,2.0,0.0,2.0,0.0,0.5,1.0,0.0,1.0,2474.0,492.0,1775.0,221.0,0.72,0.0,0.45,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-08-14,2021,32,53,0.0,0.0,2.0,0.0,0.5,1.0,0.0,1.0,2469.0,507.0,1798.0,246.0,0.73,0.0,0.49,0.0,36.13924731182796,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-08-21,2021,33,54,1.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2458.0,515.0,1822.0,248.0,0.74,0.0,0.48,0.0,36.13924731182796,0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
HI,2021-08-28,2021,34,55,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2431.0,512.0,1816.0,264.0,0.75,0.0,0.52,0.0,36.13924731182796,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-09-04,2021,35,56,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2435.0,516.0,1883.0,287.0,0.77,0.0,0.56,0.0,36.13924731182796,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
HI,2021-09-11,2021,36,57,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2439.0,524.0,1909.0,495.0,0.78,0.0,0.94,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-09-18,2021,37,58,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2437.0,521.0,1928.0,276.0,0.79,0.0,0.53,0.0,36.13924731182796,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,2021-09-25,2021,38,59,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,2446.0,508.0,1887.0,283.0,0.77,0.0,0.56,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-10-02,2021,39,60,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2448.0,474.0,1832.0,248.0,0.75,0.0,0.52,0.0,36.13924731182796,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
HI,2021-10-09,2021,40,61,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2435.0,475.0,1844.0,255.0,0.76,0.0,0.54,0.0,36.13924731182796,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-10-16,2021,41,62,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2444.0,479.0,1841.0,235.0,0.75,0.0,0.49,0.0,36.13924731182796,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
HI,2021-10-23,2021,42,63,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2447.0,486.0,1835.0,230.0,0.75,0.0,0.47,0.0,36.13924731182796,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,2021-10-30,2021,43,64,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2444.0,482.0,1812.0,237.0,0.74,0.0,0.49,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-11-06,2021,44,65,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2437.0,492.0,1793.0,227.0,0.74,0.0,0.46,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-11-13,2021,45,66,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2437.0,503.0,1835.0,228.0,0.75,0.0,0.45,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-11-20,2021,46,67,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2434.0,505.0,1857.0,224.0,0.76,0.0,0.44,0.0,36.13924731182796,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
HI,2021-11-27,2021,47,68,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,2429.0,484.0,1777.0,212.0,0.73,0.0,0.44,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-12-04,2021,48,69,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2435.0,494.0,1825.0,220.0,0.75,0.0,0.45,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-12-11,2021,49,70,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2438.0,505.0,1842.0,218.0,0.76,0.0,0.43,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-12-18,2021,50,71,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2430.0,486.0,1861.0,219.0,0.77,0.0,0.45,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2021-12-25,2021,51,72,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,2431.0,480.0,1759.0,199.0,0.72,0.0,0.41,0.0,36.13924731182796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2022-01-01,2022,52,73,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2421.0,484.0,1732.0,206.0,0.72,0.0,0.42,0.0,35.818617021276594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2022-01-08,2022,1,74,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2418.0,508.0,1857.0,219.0,0.77,0.0,0.43,0.0,35.818617021276594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2022-01-15,2022,2,75,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2419.0,509.0,1925.0,233.0,0.8,0.0,0.46,0.0,35.818617021276594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2022-01-22,2022,3,76,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2424.0,522.0,1950.0,253.0,0.8,0.0,0.48,0.0,35.818617021276594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2022-01-29,2022,4,77,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2425.0,504.0,1923.0,248.0,0.79,0.0,0.49,0.0,35.818617021276594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2022-02-05,2022,5,78,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2436.0,502.0,1926.0,247.0,0.79,0.0,0.49,0.0,35.818617021276594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2022-02-12,2022,6,79,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2448.0,508.0,1912.0,234.0,0.78,0.0,0.46,0.0,35.818617021276594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2022-02-19,2022,7,80,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2457.0,507.0,1929.0,226.0,0.78,0.0,0.45,0.0,35.818617021276594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2022-02-26,2022,8,81,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2443.0,497.0,1912.0,217.0,0.78,0.0,0.44,0.0,35.818617021276594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2022-03-05,2022,9,82,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2445.0,493.0,1890.0,216.0,0.77,0.0,0.44,0.0,35.818617021276594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2022-03-12,2022,10,83,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2446.0,507.0,1902.0,213.0,0.78,0.0,0.42,0.0,35.818617021276594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2022-03-19,2022,11,84,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,2439.0,483.0,1857.0,205.0,0.76,0.0,0.42,0.0,35.818617021276594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2022-03-26,2022,12,85,1.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,2431.0,478.0,1818.0,204.0,0.75,0.0,0.43,0.0,35.818617021276594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2022-04-02,2022,13,86,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,2437.0,483.0,1844.0,213.0,0.76,0.0,0.44,0.0,35.818617021276594,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2022-04-09,2022,14,87,1.0,0.0,3.0,0.0,0.5,1.0,0.0,1.0,2449.0,495.0,1863.0,219.0,0.76,0.0,0.44,0.0,35.818617021276594,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2022-04-16,2022,15,88,3.0,1.0,9.0,0.0,0.5,1.0,0.0,1.0,2452.0,488.0,1862.0,213.0,0.76,0.0,0.44,0.0,35.818617021276594,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2022-04-23,2022,16,89,4.0,1.0,7.0,0.0,0.5,1.0,0.0,1.0,2456.0,478.0,1813.0,200.0,0.74,0.0,0.42,0.0,35.818617021276594,0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,2022-04-30,2022,17,90,4.0,0.0,4.0,0.0,0.5,1.0,0.0,1.0,2448.0,482.0,1827.0,204.0,0.75,0.0,0.42,0.0,35.818617021276594,0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
HI,2022-05-07,2022,18,91,3.0,0.0,2.0,0.0,0.5,1.0,0.0,1.0,2444.0,488.0,1854.0,203.0,0.76,0.0,0.42,0.0,35.818617021276594,0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
HI,2022-05-14,2022,19,92,2.0,0.0,3.0,0.0,0.5,1.0,0.0,1.0,2449.0,483.0,1837.0,210.0,0.75,0.0,0.43,0.0,35.818617021276594,0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
HI,2022-05-21,2022,20,93,7.0,2.0,11.0,0.0,0.5,1.0,0.0,1.0,2477.0,483.0,1877.0,221.0,0.76,0.0,0.46,0.0,35.818617021276594,1,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0
