"Week Ending Date","State","Observed Number","Upper Bound Threshold","Exceeds Threshold","Average Expected Count","Excess Estimate","Total Excess Estimate","Percent Excess Estimate","Year","Type","Outcome","Suppress","Note"
"2021-10-16","Alabama","1,278","1,075","true","1,015","263","29,601","25.92015209899","2021","Predicted (weighted)","All causes",,
"2021-10-23","Alabama","1,211","1,083","true","1,022","189","29,601","18.50204818935","2021","Predicted (weighted)","All causes",,
"2021-10-30","Alabama","1,121","1,092","true","1,028","93","29,601","9.04316474808","2021","Predicted (weighted)","All causes",,
"2021-11-06","Alabama","1,188","1,105","true","1,040","148","29,601","14.22561961586","2021","Predicted (weighted)","All causes",,
"2021-11-13","Alabama","1,177","1,114","true","1,046","131","29,601","12.5252993047","2021","Predicted (weighted)","All causes",,
"2021-11-20","Alabama","1,115","1,125","false","1,055","60","29,601","5.68626998446","2021","Predicted (weighted)","All causes",,
"2021-11-27","Alabama","1,188","1,139","true","1,070","118","29,601","11.0324370913","2021","Predicted (weighted)","All causes",,
"2021-12-04","Alabama","1,257","1,144","true","1,077","180","29,601","16.71638910346","2021","Predicted (weighted)","All causes",,
"2021-12-11","Alabama","1,247","1,157","true","1,090","157","29,601","14.40198397197","2021","Predicted (weighted)","All causes",,
"2021-12-18","Alabama","1,148","1,161","false","1,096","52","29,601","4.7450786731","2021","Predicted (weighted)","All causes",,
"2021-12-25","Alabama","1,144","1,171","false","1,108","36","29,601","3.2487238108","2021","Predicted (weighted)","All causes",,
"2022-01-01","Alabama","1,253","1,172","true","1,112","141","29,601","12.68495062751","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-01-08","Alabama","1,330","1,177","true","1,117","213","29,601","19.07710100487","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-01-15","Alabama","1,521","1,182","true","1,122","399","29,601","35.55902636261","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-01-22","Alabama","1,500","1,180","true","1,120","380","29,601","33.91587678497","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-01-29","Alabama","1,697","1,181","true","1,122","575","29,601","51.26416168029","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-02-05","Alabama","1,677","1,179","true","1,119","558","29,601","49.84716245045","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-02-12","Alabama","1,604","1,178","true","1,118","486","29,601","43.47918851899","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-02-19","Alabama","1,477","1,177","true","1,118","359","29,601","32.12212868318","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-02-26","Alabama","1,334","1,172","true","1,111","223","29,601","20.06790819393","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-03-05","Alabama","1,196","1,167","true","1,105","91","29,601","8.23531910451","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-03-12","Alabama","1,183","1,162","true","1,100","83","29,601","7.54600652044","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-03-19","Alabama","1,138","1,158","false","1,095","43","29,601","3.92786961329","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-03-26","Alabama","1,086","1,150","false","1,088","0","29,601","0","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-04-02","Alabama","1,046","1,143","false","1,081","0","29,601","0","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-04-09","Alabama","1,089","1,130","false","1,070","19","29,601","1.77490803716","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-04-16","Alabama","1,074","1,122","false","1,063","11","29,601","1.03467012696","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-04-23","Alabama","1,038","1,121","false","1,060","0","29,601","0","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-04-30","Alabama","1,054","1,119","false","1,059","0","29,601","0","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-05-07","Alabama","989","1,109","false","1,050","0","29,601","0","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-05-14","Alabama","1,007","1,105","false","1,047","0","29,601","0","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-05-21","Alabama","1,060","1,099","false","1,039","21","29,601","2.02074833571","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-05-28","Alabama","1,113","1,098","true","1,037","76","29,601","7.3253260832","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-06-04","Alabama","1,054","1,094","false","1,036","18","29,601","1.73806394422","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-06-11","Alabama","1,073","1,086","false","1,030","43","29,601","4.17488866007","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-06-18","Alabama","1,081","1,082","false","1,025","56","29,601","5.46515470778","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-06-25","Alabama","1,059","1,077","false","1,018","41","29,601","4.02605154444","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-07-02","Alabama","1,107","1,076","true","1,018","89","29,601","8.74458235581","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-07-09","Alabama","1,051","1,075","false","1,017","34","29,601","3.34356337898","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-07-16","Alabama","1,110","1,071","true","1,015","95","29,601","9.36351892297","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-07-23","Alabama","1,130","1,072","true","1,014","116","29,601","11.4393260596","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-07-30","Alabama","1,095","1,068","true","1,010","85","29,601","8.41338816843","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-08-06","Alabama","1,108","1,072","true","1,013","95","29,601","9.37500781341","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-08-13","Alabama","1,099","1,069","true","1,011","88","29,601","8.70216843505","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-08-20","Alabama","1,105","1,069","true","1,013","92","29,601","9.08402021371","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-08-27","Alabama","1,067","1,064","true","1,008","59","29,601","5.85049165438","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-09-03","Alabama","1,090","1,063","true","1,006","84","29,601","8.35270448862","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-09-10","Alabama","1,060","1,062","false","1,006","54","29,601","5.36962905611","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-09-17","Alabama","1,121","1,067","true","1,009","112","29,601","11.10020629036","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-09-24","Alabama","1,104","1,064","true","1,009","95","29,601","9.41298402175","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-10-01","Alabama","1,090","1,069","true","1,013","77","29,601","7.59952320412","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-10-08","Alabama","1,120","1,079","true","1,020","100","29,601","9.80534853223","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-10-15","Alabama","1,147","1,086","true","1,026","121","29,601","11.79900658342","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
"2022-10-22","Alabama","1,166","1,095","true","1,033","133","29,601","12.876877033","2022","Predicted (weighted)","All causes",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
